county_FIPS,county_name,year, pop_co , pctlt5_co , pct5to17_co , pct18to64_co , pct65pls_co , pctwhite_co , pctblack_co , pctamerind_co , pctapi_co , pctotherrace_co , pctmin_co , raceherfindahl_co , pcthisp_co , pctwithkids_co , pctsinparhhld_co , pctnokids_co , pctmarried_co , pctnevermarr_co , pctseparated_co , pctdivorced_co , pctlesshs_co , pcthsgrad_co , pctsomecoll_co , pctbachelors_co , pctgraddeg_co , lforcepartrate_co , unemprate_co , incherfindahl_co , medfamy_co , pctrent_co , pctown_co , childpov_co , poverty_co ,,,,,,,
39007,Ashtabula ,2006," 101,826 ", 0.0634 , 0.2006 , 0.5856 , 0.1498 , 0.9407 , 0.0322 , 0.0021 , 0.0024 , 0.0226 , 0.0593 , 0.8866 , 0.0295 , 0.3953 , 0.1174 , 0.6047 , 0.5372 , 0.2427 , 0.0142 , 0.1247 , 0.1750 , 0.4554 , 0.2461 , 0.0822 , 0.0414 , 0.6083 , 0.0687 , 0.0487 ," 51,748.40 ", 0.2772 , 0.7228 , 0.2100 , 0.1505 ,,,,,,,
39007,Ashtabula ,2007," 101,676 ", 0.0630 , 0.2015 , 0.5844 , 0.1503 , 0.9385 , 0.0329 , 0.0021 , 0.0023 , 0.0242 , 0.0615 , 0.8826 , 0.0303 , 0.4069 , 0.1221 , 0.5931 , 0.5321 , 0.2458 , 0.0142 , 0.1268 , 0.1706 , 0.4549 , 0.2487 , 0.0834 , 0.0422 , 0.6059 , 0.0748 , 0.0325 ," 51,388.09 ", 0.2715 , 0.7285 , 0.2165 , 0.1554 ,,,,,,,
39007,Ashtabula ,2008," 101,525 ", 0.0627 , 0.2023 , 0.5833 , 0.1509 , 0.9363 , 0.0336 , 0.0020 , 0.0022 , 0.0258 , 0.0637 , 0.8786 , 0.0311 , 0.4185 , 0.1267 , 0.5815 , 0.5271 , 0.2489 , 0.0141 , 0.1289 , 0.1663 , 0.4545 , 0.2514 , 0.0847 , 0.0431 , 0.6034 , 0.0809 , 0.0162 ," 51,027.79 ", 0.2657 , 0.7343 , 0.2230 , 0.1603 ,,,,,,,
39007,Ashtabula ,2009," 101,375 ", 0.0623 , 0.2032 , 0.5821 , 0.1514 , 0.9342 , 0.0343 , 0.0020 , 0.0021 , 0.0274 , 0.0658 , 0.8747 , 0.0319 , 0.4301 , 0.1314 , 0.5699 , 0.5220 , 0.2520 , 0.0140 , 0.1310 , 0.1620 , 0.4540 , 0.2540 , 0.0860 , 0.0440 , 0.6010 , 0.0870 , 0.0000 ," 50,667.48 ", 0.2600 , 0.7400 , 0.2295 , 0.1653 ,,,,,,,
39007,Ashtabula ,2010," 101,867 ", 0.0620 , 0.2040 , 0.5810 , 0.1520 , 0.9320 , 0.0350 , 0.0020 , 0.0020 , 0.0290 , 0.0680 , 0.8707 , 0.0328 , 0.4264 , 0.1460 , 0.5736 , 0.5150 , 0.2610 , 0.0150 , 0.1320 , 0.1580 , 0.4600 , 0.2520 , 0.0850 , 0.0440 , 0.6010 , 0.0940 , 0.0000 ," 50,227.00 ", 0.2590 , 0.7410 , 0.2360 , 0.1702 ,,,,,,,
39007,Ashtabula ,2011," 101,676 ", 0.0620 , 0.2010 , 0.5830 , 0.1550 , 0.9330 , 0.0360 , 0.0020 , 0.0030 , 0.0260 , 0.0670 , 0.8725 , 0.0337 , 0.4199 , 0.1483 , 0.5801 , 0.5040 , 0.2710 , 0.0150 , 0.1360 , 0.1510 , 0.4590 , 0.2600 , 0.0880 , 0.0430 , 0.5950 , 0.1070 , 0.0000 ," 49,062.60 ", 0.2584 , 0.7416 , 0.2425 , 0.1751 ,,,,,,,
39007,Ashtabula ,2012," 101,262 ", 0.0610 , 0.1990 , 0.5830 , 0.1570 , 0.9320 , 0.0360 , 0.0020 , 0.0030 , 0.0270 , 0.0680 , 0.8707 , 0.0341 , 0.4172 , 0.1505 , 0.5828 , 0.5020 , 0.2720 , 0.0150 , 0.1370 , 0.1540 , 0.4560 , 0.2610 , 0.0870 , 0.0430 , 0.5900 , 0.1110 , 0.0000 ," 48,560.20 ", 0.2553 , 0.7447 , 0.2490 , 0.1800 ,,,,,,,
39007,Ashtabula ,2013," 100,835 ", 0.0600 , 0.1960 , 0.5820 , 0.1600 , 0.9340 , 0.0340 , 0.0010 , 0.0040 , 0.0270 , 0.0660 , 0.8743 , 0.0351 , 0.4157 , 0.1560 , 0.5843 , 0.4910 , 0.2670 , 0.0150 , 0.1500 , 0.1480 , 0.4510 , 0.2730 , 0.0840 , 0.0420 , 0.5800 , 0.1110 , 0.0000 ," 47,204.92 ", 0.2601 , 0.7399 , 0.2550 , 0.1870 ,,,,,,,
39007,Ashtabula ,2014," 100,346 ", 0.0580 , 0.1930 , 0.5840 , 0.1640 , 0.9320 , 0.0340 , 0.0010 , 0.0040 , 0.0290 , 0.0680 , 0.8706 , 0.0361 , 0.4084 , 0.1587 , 0.5916 , 0.4890 , 0.2680 , 0.0140 , 0.1490 , 0.1440 , 0.4490 , 0.2720 , 0.0880 , 0.0460 , 0.5730 , 0.0960 , 0.0000 ," 46,438.84 ", 0.2621 , 0.7379 , 0.2710 , 0.1900 ,,,,,,,
39007,Ashtabula ,2015," 99,777 ", 0.0570 , 0.1930 , 0.5810 , 0.1680 , 0.9330 , 0.0340 , 0.0010 , 0.0050 , 0.0270 , 0.0670 , 0.8724 , 0.0376 , 0.3993 , 0.1542 , 0.6007 , 0.4820 , 0.2790 , 0.0130 , 0.1470 , 0.1460 , 0.4490 , 0.2720 , 0.0890 , 0.0440 , 0.5580 , 0.0890 , 0.0000 ," 46,461.84 ", 0.2736 , 0.7264 , 0.2960 , 0.2010 ,,,,,,,
39009,Athens ,2000," 62,223 ", 0.0482 , 0.1348 , 0.7243 , 0.0927 , 0.9361 , 0.0210 , 0.0044 , 0.0198 , 0.0188 , 0.0639 , 0.8776 , 0.0104 , 0.2635 , 0.0757 , 0.7365 , 0.4339 , 0.4289 , 0.0116 , 0.0777 , 0.1706 , 0.3419 , 0.2305 , 0.1258 , 0.1313 , 0.5670 , 0.0630 , 0.1406 ," 50,526.95 ", 0.5120 , 0.4880 , 0.2120 , 0.2740 ,,,,,,,
39009,Athens ,2001," 62,317 ", 0.0477 , 0.1461 , 0.7128 , 0.0933 , 0.9347 , 0.0216 , 0.0040 , 0.0205 , 0.0192 , 0.0653 , 0.8750 , 0.0107 , 0.2812 , 0.0829 , 0.7188 , 0.4253 , 0.4369 , 0.0113 , 0.0780 , 0.1683 , 0.3430 , 0.2322 , 0.1239 , 0.1326 , 0.5647 , 0.0684 , 0.1250 ," 50,293.91 ", 0.5005 , 0.4995 , 0.2189 , 0.2780 ,,,,,,,
39009,Athens ,2002," 62,412 ", 0.0472 , 0.1574 , 0.7012 , 0.0940 , 0.9333 , 0.0222 , 0.0037 , 0.0212 , 0.0196 , 0.0667 , 0.8725 , 0.0110 , 0.2989 , 0.0900 , 0.7011 , 0.4168 , 0.4449 , 0.0110 , 0.0784 , 0.1660 , 0.3441 , 0.2340 , 0.1221 , 0.1339 , 0.5623 , 0.0739 , 0.1094 ," 50,060.87 ", 0.4890 , 0.5110 , 0.2258 , 0.2820 ,,,,,,,
39009,Athens ,2003," 62,506 ", 0.0466 , 0.1688 , 0.6897 , 0.0946 , 0.9319 , 0.0228 , 0.0033 , 0.0219 , 0.0200 , 0.0681 , 0.8699 , 0.0113 , 0.3165 , 0.0971 , 0.6835 , 0.4082 , 0.4529 , 0.0107 , 0.0788 , 0.1637 , 0.3452 , 0.2357 , 0.1202 , 0.1352 , 0.5600 , 0.0793 , 0.0937 ," 49,827.83 ", 0.4775 , 0.5225 , 0.2328 , 0.2860 ,,,,,,,
39009,Athens ,2004," 62,601 ", 0.0461 , 0.1801 , 0.6782 , 0.0952 , 0.9305 , 0.0234 , 0.0030 , 0.0227 , 0.0205 , 0.0695 , 0.8674 , 0.0116 , 0.3342 , 0.1043 , 0.6658 , 0.3997 , 0.4609 , 0.0104 , 0.0791 , 0.1614 , 0.3464 , 0.2374 , 0.1183 , 0.1365 , 0.5577 , 0.0848 , 0.0781 ," 49,594.79 ", 0.4659 , 0.5341 , 0.2397 , 0.2900 ,,,,,,,
39009,Athens ,2005," 62,695 ", 0.0456 , 0.1914 , 0.6666 , 0.0959 , 0.9291 , 0.0240 , 0.0027 , 0.0234 , 0.0209 , 0.0709 , 0.8648 , 0.0119 , 0.3519 , 0.1114 , 0.6481 , 0.3912 , 0.4689 , 0.0101 , 0.0795 , 0.1591 , 0.3475 , 0.2391 , 0.1165 , 0.1378 , 0.5553 , 0.0902 , 0.0625 ," 49,361.76 ", 0.4544 , 0.5456 , 0.2466 , 0.2940 ,,,,,,,
39009,Athens ,2006," 62,790 ", 0.0451 , 0.2027 , 0.6551 , 0.0965 , 0.9277 , 0.0246 , 0.0023 , 0.0241 , 0.0213 , 0.0723 , 0.8623 , 0.0121 , 0.3696 , 0.1186 , 0.6304 , 0.3826 , 0.4770 , 0.0099 , 0.0799 , 0.1569 , 0.3486 , 0.2408 , 0.1146 , 0.1391 , 0.5530 , 0.0957 , 0.0469 ," 49,128.72 ", 0.4429 , 0.5571 , 0.2535 , 0.2980 ,,,,,,,
39009,Athens ,2007," 62,884 ", 0.0446 , 0.2140 , 0.6436 , 0.0971 , 0.9262 , 0.0252 , 0.0020 , 0.0248 , 0.0217 , 0.0738 , 0.8597 , 0.0124 , 0.3873 , 0.1257 , 0.6127 , 0.3741 , 0.4850 , 0.0096 , 0.0803 , 0.1546 , 0.3497 , 0.2426 , 0.1127 , 0.1404 , 0.5507 , 0.1011 , 0.0312 ," 48,895.68 ", 0.4314 , 0.5686 , 0.2604 , 0.3020 ,,,,,,,
39009,Athens ,2008," 62,979 ", 0.0440 , 0.2254 , 0.6321 , 0.0977 , 0.9248 , 0.0258 , 0.0017 , 0.0256 , 0.0222 , 0.0752 , 0.8572 , 0.0127 , 0.4050 , 0.1328 , 0.5950 , 0.3655 , 0.4930 , 0.0093 , 0.0806 , 0.1523 , 0.3509 , 0.2443 , 0.1109 , 0.1417 , 0.5483 , 0.1066 , 0.0156 ," 48,662.64 ", 0.4199 , 0.5801 , 0.2673 , 0.3060 ,,,,,,,
39009,Athens ,2009," 63,073 ", 0.0435 , 0.2367 , 0.6205 , 0.0984 , 0.9234 , 0.0264 , 0.0013 , 0.0263 , 0.0226 , 0.0766 , 0.8546 , 0.0130 , 0.4227 , 0.1400 , 0.5773 , 0.3570 , 0.5010 , 0.0090 , 0.0810 , 0.1500 , 0.3520 , 0.2460 , 0.1090 , 0.1430 , 0.5460 , 0.1120 , 0.0000 ," 48,429.60 ", 0.4084 , 0.5916 , 0.2743 , 0.3100 ,,,,,,,
39009,Athens ,2010," 64,455 ", 0.0430 , 0.2480 , 0.6090 , 0.0990 , 0.9220 , 0.0270 , 0.0010 , 0.0270 , 0.0230 , 0.0780 , 0.8521 , 0.0163 , 0.4174 , 0.1317 , 0.5826 , 0.3560 , 0.4990 , 0.0090 , 0.0870 , 0.1320 , 0.3450 , 0.2500 , 0.1220 , 0.1510 , 0.5390 , 0.1130 , 0.0000 ," 48,170.00 ", 0.3959 , 0.6041 , 0.2812 , 0.3140 ,,,,,,,
39009,Athens ,2011," 64,562 ", 0.0420 , 0.2200 , 0.6370 , 0.1000 , 0.9190 , 0.0290 , 0.0010 , 0.0290 , 0.0230 , 0.0810 , 0.8468 , 0.0168 , 0.4282 , 0.1441 , 0.5718 , 0.3570 , 0.5010 , 0.0100 , 0.0850 , 0.1290 , 0.3330 , 0.2540 , 0.1220 , 0.1620 , 0.5380 , 0.1190 , 0.0000 ," 48,493.21 ", 0.4105 , 0.5895 , 0.2881 , 0.3180 ,,,,,,,
39009,Athens ,2012," 64,592 ", 0.0420 , 0.2200 , 0.6360 , 0.1020 , 0.9180 , 0.0290 , 0.0010 , 0.0300 , 0.0220 , 0.0820 , 0.8450 , 0.0162 , 0.4071 , 0.1351 , 0.5929 , 0.3530 , 0.4980 , 0.0130 , 0.0920 , 0.1170 , 0.3260 , 0.2740 , 0.1230 , 0.1610 , 0.5370 , 0.1170 , 0.0000 ," 48,274.25 ", 0.4173 , 0.5827 , 0.2950 , 0.3220 ,,,,,,,
39009,Athens ,2013," 64,811 ", 0.0410 , 0.2210 , 0.6330 , 0.1040 , 0.9170 , 0.0240 , 0.0010 , 0.0320 , 0.0260 , 0.0830 , 0.8432 , 0.0168 , 0.3915 , 0.1380 , 0.6085 , 0.3430 , 0.5060 , 0.0110 , 0.0980 , 0.1070 , 0.3320 , 0.2800 , 0.1250 , 0.1560 , 0.5500 , 0.1240 , 0.0000 ," 47,548.02 ", 0.4093 , 0.5907 , 0.2920 , 0.3170 ,,,,,,,
39009,Athens ,2014," 64,840 ", 0.0410 , 0.2170 , 0.6340 , 0.1070 , 0.9130 , 0.0230 , 0.0040 , 0.0330 , 0.0270 , 0.0870 , 0.8359 , 0.0174 , 0.4080 , 0.1377 , 0.5920 , 0.3440 , 0.5010 , 0.0140 , 0.0960 , 0.1070 , 0.3160 , 0.2900 , 0.1370 , 0.1520 , 0.5370 , 0.1150 , 0.0000 ," 46,754.40 ", 0.4114 , 0.5886 , 0.2870 , 0.3160 ,,,,,,,
39009,Athens ,2015," 64,974 ", 0.0410 , 0.2170 , 0.6320 , 0.1100 , 0.9100 , 0.0230 , 0.0050 , 0.0330 , 0.0270 , 0.0900 , 0.8305 , 0.0182 , 0.4176 , 0.1625 , 0.5824 , 0.3510 , 0.4940 , 0.0150 , 0.0940 , 0.1020 , 0.3230 , 0.2840 , 0.1390 , 0.1530 , 0.5350 , 0.1090 , 0.0000 ," 46,428.72 ", 0.4205 , 0.5795 , 0.3360 , 0.3300 ,,,,,,,
39011,Auglaize ,2000," 46,611 ", 0.0668 , 0.2090 , 0.5802 , 0.1440 , 0.9850 , 0.0013 , 0.0012 , 0.0034 , 0.0092 , 0.0150 , 0.9703 , 0.0061 , 0.3602 , 0.0725 , 0.6398 , 0.6211 , 0.2107 , 0.0065 , 0.0816 , 0.1433 , 0.4758 , 0.2465 , 0.0883 , 0.0462 , 0.6900 , 0.0220 , 0.1506 ," 63,530.48 ", 0.2450 , 0.7550 , 0.0720 , 0.0620 ,,,,,,,
39011,Auglaize ,2001," 46,612 ", 0.0666 , 0.2098 , 0.5789 , 0.1447 , 0.9846 , 0.0013 , 0.0012 , 0.0035 , 0.0093 , 0.0154 , 0.9695 , 0.0064 , 0.3703 , 0.0771 , 0.6297 , 0.6198 , 0.2111 , 0.0070 , 0.0829 , 0.1393 , 0.4757 , 0.2488 , 0.0892 , 0.0468 , 0.6896 , 0.0257 , 0.1338 ," 63,373.99 ", 0.2390 , 0.7610 , 0.0754 , 0.0634 ,,,,,,,
39011,Auglaize ,2002," 46,613 ", 0.0664 , 0.2106 , 0.5776 , 0.1454 , 0.9842 , 0.0014 , 0.0013 , 0.0035 , 0.0094 , 0.0158 , 0.9687 , 0.0066 , 0.3805 , 0.0818 , 0.6195 , 0.6184 , 0.2116 , 0.0075 , 0.0843 , 0.1354 , 0.4756 , 0.2511 , 0.0900 , 0.0475 , 0.6891 , 0.0293 , 0.1171 ," 63,217.50 ", 0.2331 , 0.7669 , 0.0788 , 0.0648 ,,,,,,,
39011,Auglaize ,2003," 46,614 ", 0.0663 , 0.2114 , 0.5763 , 0.1461 , 0.9838 , 0.0015 , 0.0014 , 0.0036 , 0.0094 , 0.0162 , 0.9679 , 0.0069 , 0.3906 , 0.0865 , 0.6094 , 0.6171 , 0.2121 , 0.0080 , 0.0857 , 0.1315 , 0.4755 , 0.2533 , 0.0909 , 0.0481 , 0.6887 , 0.0330 , 0.1004 ," 63,061.01 ", 0.2271 , 0.7729 , 0.0823 , 0.0663 ,,,,,,,
39011,Auglaize ,2004," 46,615 ", 0.0661 , 0.2122 , 0.5749 , 0.1468 , 0.9834 , 0.0016 , 0.0015 , 0.0036 , 0.0095 , 0.0166 , 0.9672 , 0.0072 , 0.4008 , 0.0912 , 0.5992 , 0.6157 , 0.2126 , 0.0085 , 0.0871 , 0.1276 , 0.4754 , 0.2556 , 0.0917 , 0.0488 , 0.6882 , 0.0367 , 0.0837 ," 62,904.52 ", 0.2211 , 0.7789 , 0.0857 , 0.0677 ,,,,,,,
39011,Auglaize ,2005," 46,616 ", 0.0659 , 0.2130 , 0.5736 , 0.1475 , 0.9830 , 0.0016 , 0.0016 , 0.0037 , 0.0096 , 0.0170 , 0.9664 , 0.0075 , 0.4109 , 0.0959 , 0.5891 , 0.6144 , 0.2131 , 0.0090 , 0.0885 , 0.1237 , 0.4753 , 0.2579 , 0.0926 , 0.0494 , 0.6878 , 0.0403 , 0.0669 ," 62,748.04 ", 0.2151 , 0.7849 , 0.0891 , 0.0691 ,,,,,,,
39011,Auglaize ,2006," 46,617 ", 0.0657 , 0.2138 , 0.5723 , 0.1482 , 0.9826 , 0.0017 , 0.0017 , 0.0038 , 0.0097 , 0.0174 , 0.9656 , 0.0077 , 0.4211 , 0.1005 , 0.5789 , 0.6130 , 0.2136 , 0.0095 , 0.0899 , 0.1198 , 0.4753 , 0.2602 , 0.0934 , 0.0501 , 0.6873 , 0.0440 , 0.0502 ," 62,591.55 ", 0.2091 , 0.7909 , 0.0925 , 0.0705 ,,,,,,,
39011,Auglaize ,2007," 46,618 ", 0.0655 , 0.2146 , 0.5710 , 0.1489 , 0.9822 , 0.0018 , 0.0017 , 0.0038 , 0.0098 , 0.0178 , 0.9648 , 0.0080 , 0.4312 , 0.1052 , 0.5688 , 0.6117 , 0.2140 , 0.0100 , 0.0912 , 0.1158 , 0.4752 , 0.2624 , 0.0943 , 0.0507 , 0.6869 , 0.0477 , 0.0335 ," 62,435.06 ", 0.2032 , 0.7968 , 0.0959 , 0.0719 ,,,,,,,
39011,Auglaize ,2008," 46,619 ", 0.0654 , 0.2154 , 0.5696 , 0.1496 , 0.9818 , 0.0019 , 0.0018 , 0.0039 , 0.0098 , 0.0182 , 0.9640 , 0.0083 , 0.4414 , 0.1099 , 0.5586 , 0.6103 , 0.2145 , 0.0105 , 0.0926 , 0.1119 , 0.4751 , 0.2647 , 0.0951 , 0.0514 , 0.6864 , 0.0513 , 0.0167 ," 62,278.57 ", 0.1972 , 0.8028 , 0.0993 , 0.0733 ,,,,,,,
39011,Auglaize ,2009," 46,620 ", 0.0652 , 0.2162 , 0.5683 , 0.1503 , 0.9814 , 0.0019 , 0.0019 , 0.0039 , 0.0099 , 0.0186 , 0.9633 , 0.0086 , 0.4516 , 0.1146 , 0.5484 , 0.6090 , 0.2150 , 0.0110 , 0.0940 , 0.1080 , 0.4750 , 0.2670 , 0.0960 , 0.0520 , 0.6860 , 0.0550 , 0.0000 ," 62,122.08 ", 0.1912 , 0.8088 , 0.1028 , 0.0748 ,,,,,,,
39011,Auglaize ,2010," 46,023 ", 0.0650 , 0.2170 , 0.5670 , 0.1510 , 0.9810 , 0.0020 , 0.0020 , 0.0040 , 0.0100 , 0.0190 , 0.9625 , 0.0115 , 0.4350 , 0.1055 , 0.5650 , 0.6180 , 0.2120 , 0.0120 , 0.0930 , 0.0970 , 0.4710 , 0.2780 , 0.0960 , 0.0590 , 0.6880 , 0.0670 , 0.0000 ," 60,318.00 ", 0.1954 , 0.8046 , 0.1062 , 0.0762 ,,,,,,,
39011,Auglaize ,2011," 45,986 ", 0.0670 , 0.2130 , 0.5680 , 0.1530 , 0.9800 , 0.0030 , 0.0020 , 0.0040 , 0.0110 , 0.0200 , 0.9606 , 0.0119 , 0.4185 , 0.0988 , 0.5815 , 0.6180 , 0.2010 , 0.0120 , 0.0980 , 0.0960 , 0.4480 , 0.2940 , 0.0980 , 0.0630 , 0.6840 , 0.0710 , 0.0000 ," 59,279.61 ", 0.2184 , 0.7816 , 0.1096 , 0.0776 ,,,,,,,
39011,Auglaize ,2012," 45,934 ", 0.0660 , 0.2100 , 0.5690 , 0.1560 , 0.9780 , 0.0030 , 0.0020 , 0.0040 , 0.0130 , 0.0220 , 0.9567 , 0.0118 , 0.4099 , 0.0962 , 0.5901 , 0.6030 , 0.2110 , 0.0130 , 0.0990 , 0.0900 , 0.4480 , 0.2970 , 0.1000 , 0.0640 , 0.6730 , 0.0740 , 0.0000 ," 58,857.25 ", 0.2234 , 0.7766 , 0.1130 , 0.0790 ,,,,,,,
39011,Auglaize ,2013," 45,906 ", 0.0650 , 0.2090 , 0.5690 , 0.1580 , 0.9770 , 0.0030 , 0.0010 , 0.0040 , 0.0150 , 0.0230 , 0.9548 , 0.0126 , 0.3984 , 0.0958 , 0.6016 , 0.5940 , 0.2200 , 0.0120 , 0.0960 , 0.0860 , 0.4390 , 0.3040 , 0.1010 , 0.0700 , 0.6740 , 0.0720 , 0.0000 ," 59,163.60 ", 0.2360 , 0.7640 , 0.1260 , 0.0880 ,,,,,,,
39011,Auglaize ,2014," 45,867 ", 0.0630 , 0.2070 , 0.5690 , 0.1610 , 0.9760 , 0.0040 , 0.0010 , 0.0050 , 0.0160 , 0.0240 , 0.9529 , 0.0131 , 0.4018 , 0.0916 , 0.5982 , 0.5890 , 0.2220 , 0.0100 , 0.1010 , 0.0810 , 0.4240 , 0.3130 , 0.1180 , 0.0640 , 0.6690 , 0.0650 , 0.0000 ," 59,672.12 ", 0.2370 , 0.7630 , 0.1260 , 0.0920 ,,,,,,,
39011,Auglaize ,2015," 45,873 ", 0.0650 , 0.2030 , 0.5660 , 0.1650 , 0.9740 , 0.0050 , 0.0020 , 0.0050 , 0.0140 , 0.0260 , 0.9489 , 0.0138 , 0.3938 , 0.0925 , 0.6062 , 0.5840 , 0.2300 , 0.0080 , 0.0970 , 0.0750 , 0.4390 , 0.3120 , 0.1160 , 0.0580 , 0.6680 , 0.0500 , 0.0000 ," 61,830.44 ", 0.2365 , 0.7635 , 0.1170 , 0.0890 ,,,,,,,
39013,Belmont ,2000," 70,226 ", 0.0503 , 0.1670 , 0.6002 , 0.1824 , 0.9694 , 0.0190 , 0.0017 , 0.0021 , 0.0078 , 0.0306 , 0.9401 , 0.0050 , 0.2850 , 0.0782 , 0.7150 , 0.5656 , 0.2211 , 0.0128 , 0.1038 , 0.1914 , 0.4632 , 0.2340 , 0.0708 , 0.0405 , 0.5370 , 0.0380 , 0.1451 ," 47,673.26 ", 0.2911 , 0.7089 , 0.2040 , 0.1460 ,,,,,,,
39013,Belmont ,2001," 70,020 ", 0.0503 , 0.1676 , 0.6000 , 0.1819 , 0.9664 , 0.0208 , 0.0017 , 0.0023 , 0.0089 , 0.0336 , 0.9346 , 0.0050 , 0.2955 , 0.0837 , 0.7045 , 0.5621 , 0.2240 , 0.0132 , 0.1052 , 0.1853 , 0.4628 , 0.2380 , 0.0729 , 0.0409 , 0.5392 , 0.0421 , 0.1289 ," 47,681.36 ", 0.2841 , 0.7159 , 0.2061 , 0.1460 ,,,,,,,
39013,Belmont ,2002," 69,814 ", 0.0503 , 0.1682 , 0.5998 , 0.1815 , 0.9635 , 0.0226 , 0.0016 , 0.0025 , 0.0099 , 0.0365 , 0.9292 , 0.0050 , 0.3060 , 0.0892 , 0.6940 , 0.5586 , 0.2269 , 0.0135 , 0.1067 , 0.1791 , 0.4623 , 0.2420 , 0.0751 , 0.0413 , 0.5414 , 0.0462 , 0.1128 ," 47,689.47 ", 0.2772 , 0.7228 , 0.2082 , 0.1460 ,,,,,,,
39013,Belmont ,2003," 69,608 ", 0.0502 , 0.1688 , 0.5996 , 0.1811 , 0.9606 , 0.0244 , 0.0015 , 0.0027 , 0.0109 , 0.0394 , 0.9237 , 0.0050 , 0.3165 , 0.0947 , 0.6835 , 0.5551 , 0.2297 , 0.0139 , 0.1082 , 0.1729 , 0.4618 , 0.2460 , 0.0772 , 0.0417 , 0.5437 , 0.0503 , 0.0967 ," 47,697.57 ", 0.2702 , 0.7298 , 0.2103 , 0.1460 ,,,,,,,
39013,Belmont ,2004," 69,402 ", 0.0502 , 0.1694 , 0.5993 , 0.1806 , 0.9576 , 0.0262 , 0.0014 , 0.0029 , 0.0119 , 0.0424 , 0.9182 , 0.0050 , 0.3270 , 0.1001 , 0.6730 , 0.5516 , 0.2326 , 0.0142 , 0.1097 , 0.1668 , 0.4614 , 0.2500 , 0.0793 , 0.0421 , 0.5459 , 0.0544 , 0.0806 ," 47,705.68 ", 0.2633 , 0.7367 , 0.2123 , 0.1460 ,,,,,,,
39013,Belmont ,2005," 69,196 ", 0.0502 , 0.1700 , 0.5991 , 0.1802 , 0.9547 , 0.0280 , 0.0014 , 0.0030 , 0.0129 , 0.0453 , 0.9127 , 0.0050 , 0.3376 , 0.1056 , 0.6624 , 0.5481 , 0.2355 , 0.0146 , 0.1111 , 0.1606 , 0.4609 , 0.2540 , 0.0815 , 0.0424 , 0.5481 , 0.0586 , 0.0645 ," 47,713.78 ", 0.2563 , 0.7437 , 0.2144 , 0.1460 ,,,,,,,
39013,Belmont ,2006," 68,990 ", 0.0501 , 0.1706 , 0.5989 , 0.1798 , 0.9517 , 0.0298 , 0.0013 , 0.0032 , 0.0139 , 0.0483 , 0.9072 , 0.0051 , 0.3481 , 0.1111 , 0.6519 , 0.5445 , 0.2384 , 0.0149 , 0.1126 , 0.1545 , 0.4604 , 0.2580 , 0.0836 , 0.0428 , 0.5503 , 0.0627 , 0.0484 ," 47,721.89 ", 0.2494 , 0.7506 , 0.2165 , 0.1460 ,,,,,,,
39013,Belmont ,2007," 68,784 ", 0.0501 , 0.1712 , 0.5987 , 0.1793 , 0.9488 , 0.0316 , 0.0012 , 0.0034 , 0.0150 , 0.0512 , 0.9018 , 0.0051 , 0.3586 , 0.1166 , 0.6414 , 0.5410 , 0.2412 , 0.0153 , 0.1141 , 0.1483 , 0.4599 , 0.2620 , 0.0857 , 0.0432 , 0.5526 , 0.0668 , 0.0322 ," 47,729.99 ", 0.2424 , 0.7576 , 0.2186 , 0.1460 ,,,,,,,
39013,Belmont ,2008," 68,578 ", 0.0501 , 0.1718 , 0.5984 , 0.1789 , 0.9459 , 0.0334 , 0.0011 , 0.0036 , 0.0160 , 0.0541 , 0.8963 , 0.0051 , 0.3691 , 0.1220 , 0.6309 , 0.5375 , 0.2441 , 0.0156 , 0.1155 , 0.1422 , 0.4595 , 0.2660 , 0.0879 , 0.0436 , 0.5548 , 0.0709 , 0.0161 ," 47,738.10 ", 0.2355 , 0.7645 , 0.2207 , 0.1460 ,,,,,,,
39013,Belmont ,2009," 68,372 ", 0.0500 , 0.1724 , 0.5982 , 0.1784 , 0.9429 , 0.0352 , 0.0011 , 0.0038 , 0.0170 , 0.0571 , 0.8908 , 0.0051 , 0.3796 , 0.1275 , 0.6204 , 0.5340 , 0.2470 , 0.0160 , 0.1170 , 0.1360 , 0.4590 , 0.2700 , 0.0900 , 0.0440 , 0.5570 , 0.0750 , 0.0000 ," 47,746.20 ", 0.2285 , 0.7715 , 0.2228 , 0.1460 ,,,,,,,
39013,Belmont ,2010," 70,403 ", 0.0500 , 0.1730 , 0.5980 , 0.1780 , 0.9400 , 0.0370 , 0.0010 , 0.0040 , 0.0180 , 0.0600 , 0.8853 , 0.0071 , 0.3815 , 0.1353 , 0.6185 , 0.5280 , 0.2530 , 0.0180 , 0.1160 , 0.1320 , 0.4490 , 0.2770 , 0.0980 , 0.0430 , 0.5550 , 0.0670 , 0.0000 ," 47,214.00 ", 0.2218 , 0.7782 , 0.2248 , 0.1460 ,,,,,,,
